,0
11,-6.895079135894775
12,-6.238770484924316
13,-8.887777328491211
14,-11.664661407470703
15,-8.416863441467285
16,-0.1507238894701004
17,-0.4986630380153656
18,-1.724237084388733
19,-1.661301851272583
20,-2.4249587059020996
21,-4.149276256561279
22,-5.405011177062988
23,0.2087719440460205
24,2.579592704772949
25,-1.1801583766937256
26,-1.3694156408309937
0,1.0
1,0.3558765947818756
2,544.8339599233983
3,494.8313353167843
4,2289.306640625
5,82.51953125
6,0.10328
7,-326.1156005859375
8,99.02621459960938
9,12.787115097045898
10,-26.60641098022461
11,-20.191509246826172
12,-15.011860847473145
13,-26.61513328552246
14,-20.513851165771484
15,-17.88408851623535
16,-0.5679503679275513
17,-12.786798477172852
18,-1.5386145114898682
19,-10.795905113220215
20,0.9156961441040039
21,-14.766996383666992
22,-6.015021324157715
23,-13.785165786743164
24,0.43782347440719604
25,-6.447977542877197
26,-1.9411287307739258
0,1.0
1,0.5867176055908203
2,908.637704939574
3,626.2103955994031
4,2142.08984375
5,22.705078125
6,0.2424
7,-169.20274353027344
8,56.448219299316406
9,-24.619461059570312
10,33.014137268066406
11,-39.103492736816406
12,24.21796417236328
13,-33.29438400268555
14,19.742176055908203
15,-25.108259201049805
16,18.48065757751465
17,-15.406225204467773
18,13.71778678894043
19,-12.294171333312988
20,7.4302520751953125
21,-6.0696306228637695
22,3.976480007171631
23,-4.533342361450195
24,-1.5968773365020752
25,1.1046810150146484
26,-1.3098349571228027
0,1.0
1,0.4104325473308563
2,795.2578746772984
3,598.7427160735311
4,2193.359375
5,41.9921875
6,0.17612
7,-278.5378112792969
8,69.02885437011719
9,-14.423007011413574
10,17.59368896484375
11,-32.62135314941406
12,16.7793025970459
13,-31.18731689453125
14,9.209888458251953
15,-31.46157455444336
16,15.949211120605469
17,-19.22623062133789
18,14.202618598937988
19,-18.793306350708008
20,9.16602897644043
21,-11.759001731872559
22,5.760931491851807
23,-11.055868148803711
24,4.671237945556641
25,-3.002018690109253
26,2.2198915481567383
0,1.0
1,0.5947970747947693
2,1010.248156790715
3,695.8233945954571
4,2458.251953125
5,37.353515625
6,0.26174
7,-203.43994140625
8,26.969961166381836
9,5.41840934753418
10,-4.520123481750488
11,-4.015986919403076
12,-5.166750907897949
13,-5.709456443786621
14,-8.4241361618042
15,-5.798941612243652
16,-0.4462103247642517
17,-1.5519964694976807
18,-1.1712515354156494
19,-1.6890045404434204
20,-1.4880057573318481
21,-2.108945846557617
22,-3.989651918411255
23,-1.0758225917816162
24,0.22901031374931335
25,-0.8702338933944702
26,-2.8991079330444336
0,1.0
1,0.5477390289306641
2,1006.586035128625
3,700.1869306929229
4,2459.228515625
5,42.236328125
6,0.25986000000000004
7,-212.7106170654297
8,27.79718017578125
9,7.958319187164307
10,-6.303750514984131
11,-5.258158206939697
12,-4.880876541137695
13,-8.029630661010742
14,-7.683078765869141
15,-5.835081100463867
16,-1.7175428867340088
17,-0.7172768115997314
18,-2.032766103744507
19,-3.6373836994171143
20,-0.4437776207923889
21,-1.6302483081817627
22,-3.936572551727295
23,-3.5395500659942627
24,0.7291345596313477
25,0.9427679181098938
26,-3.444565534591675
0,1.0
1,0.507999062538147
2,879.0166132227372
3,627.5959132786063
4,2228.515625
5,48.583984375
6,0.1892
7,-282.4482116699219
8,53.08184051513672
9,-11.279985427856445
10,16.827098846435547
11,-26.369190216064453
12,13.759979248046875
13,-28.241130828857422
14,8.77175235748291
15,-25.86258316040039
16,16.760723114013672
17,-17.850770950317383
18,13.086669921875
19,-19.11358642578125
20,10.214020729064941
21,-15.465197563171387
22,6.867186546325684
23,-15.063234329223633
24,7.6587090492248535
25,-7.132338523864746
26,5.381466865539551
0,1.0
1,0.5519261956214905
2,986.0163960223078
3,658.7764579214376
4,2263.916015625
5,29.296875
6,0.23796
7,-165.35800170898438
8,38.958045959472656
9,-14.159133911132812
10,20.016868591308594
11,-28.228775024414062
12,16.61510467529297
13,-26.12115478515625
14,11.778478622436523
15,-25.45144271850586
16,16.076309204101562
17,-16.165443420410156
18,14.499963760375977
19,-16.490760803222656
20,15.825010299682617
21,-17.54827308654785
22,8.700410842895508
23,-14.474145889282227
24,14.257580757141113
25,-8.732656478881836
26,9.462774276733398
0,1.0
1,0.315951406955719
2,677.1776135830885
3,581.2488505915983
4,2295.8984375
5,61.03515625
6,0.11542
7,-345.26824951171875
8,74.67403411865234
9,2.9878337383270264
10,-10.862759590148926
11,-9.81553840637207
12,-0.6289554834365845
13,-20.552974700927734
14,-8.879530906677246
15,-13.966270446777344
16,-0.6450395584106445
17,-15.600520133972168
18,-0.6637261509895325
19,-13.722493171691895
20,-0.46158432960510254
21,-13.272918701171875
22,-0.22130665183067322
23,-12.580839157104492
24,3.3044285774230957
25,-6.670328617095947
26,-1.9995129108428955
0,1.0
1,0.3231050372123718
2,604.8626988543114
3,521.3764061386375
4,2062.255859375
5,54.443359375
6,0.10276
7,-374.508544921875
8,102.43804931640625
9,-16.849489212036133
10,17.49359703063965
11,-38.350921630859375
12,26.193307876586914
13,-34.54376220703125
14,9.646467208862305
15,-32.034385681152344
16,11.064685821533203
17,-20.5841007232666
18,2.179978847503662
19,-12.930030822753906
20,-3.6046700477600098
21,-6.480313777923584
22,-8.844332695007324
23,-0.07890553772449493
24,-11.724504470825195
25,1.8698413372039795
26,-6.98974609375
0,1.0
1,0.4123753607273102
2,604.6146982451827
3,516.2705481358539
4,2284.66796875
5,78.369140625
6,0.12718
7,-371.9903259277344
8,93.0827865600586
9,-4.007805824279785
10,-21.34969139099121
11,-16.34579086303711
12,-10.346444129943848
13,-29.532909393310547
14,-14.907800674438477
15,-13.185928344726562
16,0.9361831545829773
17,-14.458974838256836
18,-1.1586499214172363
19,-13.645398139953613
20,-0.27747446298599243
21,-15.278767585754395
22,1.1890766620635986
23,-10.409348487854004
24,6.152108192443848
25,-12.942422866821289
26,-2.036160945892334
0,1.0
1,0.5952810049057007
2,1109.2106681834848
3,716.0660606875983
4,2465.33203125
5,29.052734375
6,0.28004
7,-156.0028839111328
8,14.14855670928955
9,3.5853774547576904
10,-1.9407126903533936
11,-2.4009041786193848
12,-4.0782880783081055
13,-4.439620018005371
14,-5.341555595397949
15,-2.0626485347747803
16,0.3255998194217682
17,0.04359228536486626
18,-1.4216054677963257
19,-1.415177345275879
20,1.6477038860321045
21,-2.3071179389953613
22,-1.9611780643463135
23,-0.4526025652885437
24,2.050776243209839
25,1.0901472568511963
26,-3.025261640548706
0,1.0
1,0.5759294033050537
2,970.3542459125767
3,701.0742918970386
4,2452.880859375
5,39.0625
6,0.221
7,-220.02462768554688
8,32.30950164794922
9,9.96699333190918
10,-7.821799278259277
11,-8.686368942260742
12,-5.894347190856934
13,-12.401965141296387
14,-12.31367301940918
15,-4.119900703430176
16,-2.010754108428955
17,-1.4196844100952148
18,-2.2628445625305176
19,-3.3929457664489746
20,-1.5948995351791382
21,-4.147723197937012
22,-3.2066314220428467
23,-0.8892912864685059
24,2.5567517280578613
25,-0.14491455256938934
26,-3.012183666229248
0,1.0
1,0.3515336215496063
2,593.8383245677353
3,520.3856115187983
4,2276.85546875
5,75.927734375
6,0.11668
7,-343.95501708984375
8,92.41990661621094
9,3.5455756187438965
10,-21.542675018310547
11,-15.780123710632324
12,-7.228974342346191
13,-26.903499603271484
14,-18.167428970336914
15,-17.58069610595703
16,0.9574060440063477
17,-13.665121078491211
18,-0.4955317974090576
19,-13.766664505004883
20,1.3782402276992798
21,-15.550320625305176
22,-1.2704532146453857
23,-11.890177726745605
24,5.485347747802734
25,-6.0137834548950195
26,-3.289344072341919
0,1.0
1,0.619091808795929
2,993.56780390361
3,649.9654219245251
4,2221.6796875
5,35.400390625
6,0.2549
7,-177.13409423828125
8,43.6952018737793
9,-22.396203994750977
10,27.5493221282959
11,-30.59335708618164
12,21.866884231567383
13,-33.10245895385742
14,15.755328178405762
15,-28.918838500976562
16,22.664701461791992
17,-21.26075553894043
18,16.51028823852539
19,-18.72679328918457
20,14.14208984375
21,-16.922151565551758
22,10.926592826843262
23,-13.531015396118164
24,10.120491027832031
25,-6.493964195251465
26,6.0637407302856445
0,1.0
1,0.38445988297462463
2,595.7718932963842
3,508.2987656270416
4,2274.90234375
5,79.833984375
6,0.12725999999999998
7,-362.6604309082031
8,96.60221862792969
9,-4.0288896560668945
10,-24.0930233001709
11,-18.092655181884766
12,-7.029491424560547
13,-29.544668197631836
14,-16.161487579345703
15,-16.430164337158203
16,4.238483428955078
17,-13.13164234161377
18,1.6708614826202393
19,-13.384252548217773
20,2.956818103790283
21,-15.167126655578613
22,1.8406755924224854
23,-11.974098205566406
24,7.192498683929443
25,-12.866064071655273
26,-2.1517114639282227
0,1.0
1,0.5204652547836304
2,836.2676188473995
3,601.4444665443625
4,2169.921875
5,48.828125
6,0.20061999999999997
7,-280.4482116699219
8,65.70303344726562
9,-17.59890365600586
10,23.609792709350586
11,-38.12342071533203
12,21.119686126708984
13,-35.676353454589844
14,11.197847366333008
15,-34.762474060058594
16,18.180561065673828
17,-20.865209579467773
18,15.082122802734375
19,-20.650846481323242
20,11.385944366455078
21,-14.315028190612793
22,3.6503665447235107
23,-12.131041526794434
24,2.6823370456695557
25,-3.133181095123291
26,4.030829429626465
0,1.0
1,0.6025782227516174
2,1019.1587963607996
3,687.1674808318895
4,2362.548828125
5,28.80859375
6,0.25382
7,-199.6604766845703
8,25.584720611572266
9,1.7235107421875
10,5.836975574493408
11,-14.609220504760742
12,-0.19032582640647888
13,-15.529034614562988
14,-2.470698833465576
15,-10.506046295166016
16,3.9544663429260254
17,-4.150076389312744
18,4.225146770477295
19,-7.185890197753906
20,4.866120338439941
21,-8.18285846710205
22,3.821293592453003
23,-5.112527847290039
24,6.054076194763184
25,-4.585150718688965
26,2.0299460887908936
0,1.0
1,0.573538601398468
2,931.3763874175756
3,643.274344681932
4,2242.431640625
5,33.935546875
6,0.2323
7,-213.0331573486328
8,46.849143981933594
9,-13.574180603027344
10,17.31183433532715
11,-25.652292251586914
12,16.565303802490234
13,-25.760034561157227
14,12.510004997253418
15,-24.456890106201172
16,14.79613208770752
17,-20.259933471679688
18,11.92377758026123
19,-18.301753997802734
20,12.206770896911621
21,-15.715232849121094
22,10.040153503417969
23,-14.589120864868164
24,9.67009162902832
25,-6.987171173095703
26,5.487351417541504
0,1.0
1,0.5423039197921753
2,1046.2951929341787
3,700.1758376284154
4,2460.9375
5,39.794921875
6,0.2779
7,-200.10533142089844
8,22.096433639526367
9,6.387900352478027
10,-2.7354543209075928
11,-4.815717697143555
12,-5.032029628753662
13,-5.1919636726379395
14,-7.0628662109375
15,-5.640146255493164
16,1.0040028095245361
17,-0.6579822301864624
18,-1.9812198877334595
19,-2.321570873260498
20,-0.5515461564064026
21,-1.5696569681167603
22,-4.053701877593994
23,-2.6296865940093994
24,0.7173308730125427
25,-0.2624228000640869
26,-2.6596016883850098
0,1.0
1,0.3448692858219147
2,613.1791795907408
3,538.0831421993615
4,2274.4140625
5,73.486328125
6,0.10856000000000002
7,-329.7376403808594
8,83.75324249267578
9,0.4897904396057129
10,-13.390385627746582
11,-21.55230712890625
12,-2.6522762775421143
13,-25.183879852294922
14,-16.111469268798828
15,-17.53252601623535
16,-1.9756323099136353
17,-11.573373794555664
18,-4.717269420623779
19,-12.78746223449707
20,0.5719955563545227
21,-15.987518310546875
22,0.07492580264806747
23,-8.941917419433594
24,7.425741672515869
25,-9.367956161499023
26,-2.743952512741089
0,1.0
1,0.6002153754234314
2,1068.1879161606614
3,718.4894969675719
4,2461.42578125
5,38.818359375
6,0.2604
7,-171.58644104003906
8,19.635295867919922
9,5.360702991485596
10,-2.8051180839538574
11,-5.402884483337402
12,-6.826384544372559
13,-7.088632106781006
14,-9.596246719360352
15,-3.2026419639587402
16,-0.6587454676628113
17,-0.6519243717193604
18,-0.03364734724164009
19,-1.1397531032562256
20,-1.2739343643188477
21,-3.234001636505127
22,-1.8075132369995117
23,1.0500648021697998
24,2.2650134563446045
25,-0.8240283727645874
26,-1.9229538440704346
0,1.0
1,0.4074137508869171
2,743.4458007860801
3,597.6428504574699
4,2312.98828125
5,65.185546875
6,0.15144
7,-314.13665771484375
8,66.88011932373047
9,-0.9803295135498047
10,-12.576604843139648
11,-15.388570785522461
12,-3.0391316413879395
13,-23.617210388183594
14,-11.556872367858887
15,-16.19215202331543
16,4.3854875564575195
17,-10.263175010681152
18,0.6671308279037476
19,-10.702814102172852
20,2.470881223678589
21,-14.63935661315918
22,0.9013713598251343
23,-7.8236985206604
24,7.135451316833496
25,-8.804197311401367
26,1.9869945049285889
0,1.0
1,0.5084611177444458
2,1014.9713514551116
3,712.8234516370496
4,2461.9140625
5,35.15625
6,0.23733999999999997
7,-207.6199951171875
8,26.02252769470215
9,8.70518970489502
10,-7.327073574066162
11,-6.091438293457031
12,-6.719832420349121
13,-9.309231758117676
14,-7.9715070724487305
15,-5.487319469451904
16,1.4586279392242432
17,-1.6951959133148193
18,-2.4439473152160645
19,-3.1843769550323486
20,-1.1956584453582764
21,-1.6982672214508057
22,-4.769820690155029
23,-2.088663339614868
24,2.5457890033721924
25,-0.88789302110672
26,-2.5874650478363037
0,1.0
1,0.4908583462238312
2,935.2755100799686
3,669.2837775900674
4,2336.42578125
5,33.935546875
6,0.21425999999999998
7,-219.98623657226562
8,36.63313293457031
9,1.2998987436294556
10,0.9208785891532898
11,-15.292241096496582
12,1.0216413736343384
13,-16.74502944946289
14,-3.300654172897339
15,-12.961982727050781
16,5.802848815917969
17,-8.015551567077637
18,3.3050854206085205
19,-11.091498374938965
20,5.904627799987793
21,-10.394150733947754
22,2.2698066234588623
23,-7.071173667907715
24,9.61809253692627
25,-5.467617988586426
26,1.677499532699585
0,1.0
1,0.5017507076263428
2,1006.0114575860865
3,705.3988477979511
4,2461.181640625
5,35.400390625
6,0.23436000000000004
7,-207.4512481689453
8,27.793338775634766
9,6.139491558074951
10,-7.801390647888184
11,-6.7202467918396
12,-6.4386091232299805
13,-9.610109329223633
14,-9.483598709106445
15,-7.087784767150879
16,0.36471137404441833
17,0.21061405539512634
18,-2.247006893157959
19,-2.4738385677337646
20,0.6625134348869324
21,-2.965348243713379
22,-3.8561134338378906
23,-0.9129976034164429
24,3.4153289794921875
25,0.5580680966377258
26,-3.7591404914855957
0,1.0
1,0.42361849546432495
2,732.9104262448269
3,576.8607453647334
4,2273.193359375
5,61.03515625
6,0.16138000000000002
7,-316.0926818847656
8,72.62493133544922
9,-1.3492729663848877
10,-5.4339141845703125
11,-20.121051788330078
12,2.2112648487091064
13,-25.2818603515625
14,-6.478659629821777
15,-21.83635902404785
16,9.648138046264648
17,-12.318117141723633
18,4.8092498779296875
19,-15.534246444702148
20,9.053518295288086
21,-14.449836730957031
22,0.9325946569442749
23,-14.15477466583252
24,8.466612815856934
25,-8.21899700164795
26,2.6870052814483643
0,1.0
1,0.3713530898094177
2,589.27237439256
3,517.9456480781041
4,2280.029296875
5,80.322265625
6,0.11073999999999999
7,-340.0174560546875
8,92.18443298339844
9,3.0541698932647705
10,-23.913707733154297
11,-17.135272979736328
12,-9.707575798034668
13,-25.17703628540039
14,-19.358623504638672
15,-19.669795989990234
16,0.5610777139663696
17,-13.30896282196045
18,-0.853773295879364
19,-14.709088325500488
20,1.0047848224639893
21,-15.761999130249023
22,-1.469366431236267
23,-12.914271354675293
24,4.224562644958496
25,-6.1687445640563965
26,-3.4592413902282715
0,1.0
1,0.6207236051559448
2,1035.4707880551107
3,666.2325633657048
4,2291.015625
5,34.66796875
6,0.24402000000000004
7,-188.43942260742188
8,29.291866302490234
9,-9.966741561889648
10,12.972135543823242
11,-21.55910873413086
12,12.74528694152832
13,-21.032346725463867
14,7.009449005126953
15,-19.792173385620117
16,11.035731315612793
17,-14.626626968383789
18,10.56665325164795
19,-14.738142013549805
20,10.253372192382812
21,-13.297480583190918
22,8.700660705566406
23,-10.199371337890625
24,9.440290451049805
25,-8.54909610748291
26,6.920801639556885
0,1.0
1,0.3972398042678833
2,625.4196534721307
3,537.2739089315955
4,2273.193359375
5,70.80078125
6,0.11531999999999998
7,-380.7196350097656
8,88.60880279541016
9,-1.3266632556915283
10,-15.787915229797363
11,-16.91144561767578
12,-2.809640884399414
13,-27.160003662109375
14,-11.356471061706543
15,-15.804323196411133
16,3.603205919265747
17,-15.856310844421387
18,2.134749174118042
19,-15.774072647094727
20,1.9900048971176147
21,-17.236286163330078
22,2.309777021408081
23,-13.801042556762695
24,7.054166316986084
25,-11.116180419921875
26,-3.0009021759033203
0,1.0
1,0.6422382593154907
2,1054.2580564726209
3,671.4378898805037
4,2330.322265625
5,35.888671875
6,0.25378
7,-171.64834594726562
8,22.978364944458008
9,-5.95107364654541
10,10.181312561035156
11,-13.572113037109375
12,4.786097526550293
13,-15.494786262512207
14,3.3720905780792236
15,-13.392313957214355
16,8.015655517578125
17,-10.94271183013916
18,7.93247127532959
19,-9.64971923828125
20,7.844696998596191
21,-9.379698753356934
22,5.628759860992432
23,-7.569421291351318
24,6.879679203033447
25,-4.609055519104004
26,4.326745986938477
0,1.0
1,0.3170045018196106
2,685.2711957341287
3,584.0630119845663
4,2297.8515625
5,59.326171875
6,0.11953999999999998
7,-352.17962646484375
8,73.62396240234375
9,2.5708415508270264
10,-11.297272682189941
11,-10.82747745513916
12,-1.4397767782211304
13,-20.503129959106445
14,-8.678956985473633
15,-13.797350883483887
16,-1.7144711017608643
17,-15.67896556854248
18,-0.6594496965408325
19,-13.66631031036377
20,-0.7617631554603577
21,-12.878316879272461
22,0.5943242311477661
23,-12.038476943969727
24,3.0766005516052246
25,-7.135876655578613
26,-2.3205292224884033
0,1.0
1,0.2878302335739136
2,711.0720675433638
3,590.6364438524386
4,2302.24609375
5,59.08203125
6,0.11402000000000001
7,-350.1356201171875
8,70.70039367675781
9,1.3553749322891235
10,-11.789519309997559
11,-9.863539695739746
12,-0.32266148924827576
13,-18.692523956298828
14,-7.517132759094238
15,-13.6255464553833
16,-2.1262059211730957
17,-15.36158275604248
18,-0.3553601801395416
19,-13.161170959472656
20,-1.4373371601104736
21,-12.922086715698242
22,0.7340940237045288
23,-11.299383163452148
24,3.0936121940612793
25,-6.482568264007568
26,-1.9906928539276123
0,1.0
1,0.5933420658111572
2,1096.091286733758
3,715.9419542912524
4,2465.33203125
5,30.2734375
6,0.31768
7,-139.69461059570312
8,15.583203315734863
9,4.888533115386963
10,-2.0263898372650146
11,-3.7777016162872314
12,-3.450871706008911
13,-5.563684463500977
14,-4.849186420440674
15,-2.905884265899658
16,0.29869598150253296
17,0.8132794499397278
18,-0.4271787703037262
19,-0.5898003578186035
20,-0.9660412669181824
21,-2.674764633178711
22,-1.8934574127197266
23,-0.42559051513671875
24,1.8603734970092773
25,-1.1504948139190674
26,-0.8717324137687683
0,1.0
1,0.5000634789466858
2,877.3922755394324
3,607.8284521951912
4,2159.1796875
5,34.1796875
6,0.2287
7,-247.37197875976562
8,63.67995071411133
9,-25.81805992126465
10,29.681926727294922
11,-37.17724609375
12,28.919265747070312
13,-35.40944290161133
14,20.521608352661133
15,-33.53662872314453
16,19.841583251953125
17,-22.02102279663086
18,16.764774322509766
19,-18.905040740966797
20,11.480547904968262
21,-11.352154731750488
22,6.739040374755859
23,-9.475650787353516
24,1.9503633975982666
25,-1.7507740259170532
26,-0.31812071800231934
0,1.0
1,0.5298807621002197
2,983.83513898674
3,674.2663938584849
4,2350.09765625
5,37.109375
6,0.24478
7,-191.7840118408203
8,31.890005111694336
9,-0.9902822375297546
10,1.6480016708374023
11,-17.06973648071289
12,-0.9353269338607788
13,-15.8428373336792
14,0.299484521150589
15,-8.387463569641113
16,8.04188346862793
17,-10.924967765808105
18,4.733072757720947
19,-7.0221967697143555
20,2.6542534828186035
21,-9.904712677001953
22,4.6864495277404785
23,-4.8389763832092285
24,5.052890300750732
25,-5.39324951171875
26,0.2930730879306793
0,1.0
1,0.41830724477767944
2,722.9632088296789
3,558.1981126717197
4,2085.693359375
5,46.38671875
6,0.16782
7,-301.13665771484375
8,87.96504974365234
9,-23.993942260742188
10,30.771265029907227
11,-44.631839752197266
12,24.956064224243164
13,-38.25475311279297
14,13.673068046569824
15,-37.26605987548828
16,12.275209426879883
17,-15.386398315429688
18,10.54024600982666
19,-10.854063034057617
20,-2.4856057167053223
21,-1.6964337825775146
22,-2.7259151935577393
23,-3.2502644062042236
24,-10.048416137695312
25,3.707078456878662
26,-4.523072242736816
0,1.0
1,0.3500896394252777
2,560.5135593506616
3,494.64847646866855
4,2165.283203125
5,75.927734375
6,0.10782
7,-356.80126953125
8,106.25685119628906
9,-6.756690979003906
10,-5.472643852233887
11,-31.241622924804688
12,9.613197326660156
13,-36.47272872924805
14,-4.843775272369385
15,-35.449161529541016
16,11.477338790893555
17,-24.60729217529297
18,9.059450149536133
19,-24.181201934814453
20,7.012142181396484
21,-17.985944747924805
22,2.10599946975708
23,-16.8638973236084
24,2.9819843769073486
25,-3.8851253986358643
26,2.8031904697418213
0,1.0
1,0.532950222492218
2,973.6197562853795
3,681.6932041882785
4,2441.650390625
5,41.259765625
6,0.20471999999999996
7,-267.3746337890625
8,32.2518310546875
9,5.8347039222717285
10,-5.244696140289307
11,-4.426194667816162
12,-3.674718141555786
13,-6.809725761413574
14,-9.01921558380127
15,-4.3358025550842285
16,0.2693635821342468
17,-2.0697927474975586
18,-3.35858416557312
19,-3.613527774810791
20,-3.420422077178955
21,-5.660367965698242
22,-2.0926356315612793
23,-0.4730496406555176
24,0.18347720801830292
25,-2.5666298866271973
26,-3.0142388343811035
0,1.0
1,0.35686495900154114
2,745.4359216862697
3,593.5977402438832
4,2219.970703125
5,59.326171875
6,0.16582
7,-332.15142822265625
8,71.67607116699219
9,-4.790731430053711
10,4.483020782470703
11,-23.638410568237305
12,13.686149597167969
13,-27.285778045654297
14,3.2694931030273438
15,-27.476619720458984
16,11.057635307312012
17,-22.495771408081055
18,7.121947288513184
19,-19.76923942565918
20,8.224796295166016
21,-17.698375701904297
22,2.644916534423828
23,-16.69394874572754
24,5.502264499664307
25,-7.96390438079834
26,2.922792911529541
0,1.0
1,0.3463744819164276
2,578.183125306682
3,521.3782201857957
4,2278.3203125
5,71.77734375
6,0.10292000000000001
7,-343.4778137207031
8,93.26905822753906
9,5.208017349243164
10,-20.447834014892578
11,-13.447534561157227
12,-6.386897087097168
13,-24.316730499267578
14,-16.833049774169922
15,-17.039295196533203
16,0.9172735214233398
17,-13.030591011047363
18,-0.7530390024185181
19,-12.879232406616211
20,0.7117336988449097
21,-15.223721504211426
22,-1.4289827346801758
23,-12.004209518432617
24,5.882491111755371
25,-4.9508771896362305
26,-4.471532821655273
0,1.0
1,0.5247768759727478
2,989.6505577910797
3,705.8916341515021
4,2460.44921875
5,45.166015625
6,0.2306
7,-203.64093017578125
8,28.781564712524414
9,7.53054666519165
10,-7.171751976013184
11,-7.8681840896606445
12,-9.231605529785156
13,-11.377068519592285
14,-11.888513565063477
15,-5.2426629066467285
16,0.41710567474365234
17,-0.39485716819763184
18,-2.183077335357666
19,-2.5477476119995117
20,-0.04621299356222153
21,-4.965690612792969
22,-3.6996817588806152
23,-1.1850122213363647
24,-0.654290497303009
25,-0.39001184701919556
26,-3.149911880493164
0,1.0
1,0.4819604158401489
2,905.6841037260268
3,644.3636400479576
4,2278.076171875
5,37.59765625
6,0.20913999999999996
7,-224.0242156982422
8,47.52043914794922
9,-6.847115993499756
10,14.283709526062012
11,-24.296363830566406
12,12.570469856262207
13,-25.838367462158203
14,3.4484763145446777
15,-23.477657318115234
16,13.958139419555664
17,-14.071128845214844
18,11.979318618774414
19,-17.862844467163086
20,13.60362434387207
21,-14.416171073913574
22,7.574817657470703
23,-13.828618049621582
24,11.772393226623535
25,-9.174219131469727
26,8.363941192626953
0,1.0
1,0.5346744656562805
2,947.8371115064526
3,632.584118490051
4,2163.57421875
5,26.611328125
6,0.2434
7,-175.60952758789062
8,54.867576599121094
9,-29.134628295898438
10,34.71758270263672
11,-43.831058502197266
12,27.339956283569336
13,-37.128196716308594
14,23.31810760498047
15,-31.155080795288086
16,20.96428680419922
17,-20.429393768310547
18,17.247880935668945
19,-16.74199867248535
20,11.301766395568848
21,-9.006060600280762
22,5.47915506362915
23,-8.234306335449219
24,1.4368460178375244
25,0.7392288446426392
26,-0.8057697415351868
0,1.0
1,0.5573660135269165
2,927.8378664618715
3,636.6911575521378
4,2220.458984375
5,36.376953125
6,0.23010000000000003
7,-193.8675994873047
8,50.59058380126953
9,-19.484294891357422
10,23.570438385009766
11,-32.64726638793945
12,17.916248321533203
13,-31.561687469482422
14,13.885469436645508
15,-28.464792251586914
16,20.70425033569336
17,-18.991344451904297
18,13.849873542785645
19,-19.188758850097656
20,14.490180969238281
21,-15.482562065124512
22,10.875125885009766
23,-14.113459587097168
24,9.804402351379395
25,-6.223690986633301
26,6.957152366638184
0,1.0
1,0.6226518154144287
2,1095.8566585336084
3,716.1457000673661
4,2459.9609375
5,32.470703125
6,0.29186
7,-153.4766082763672
8,15.73310661315918
9,6.191062927246094
10,-1.8459208011627197
11,-3.8133742809295654
12,-2.8698978424072266
13,-6.6790056228637695
14,-5.58721399307251
15,-3.232527494430542
16,0.5415796637535095
17,-1.3649632930755615
18,-2.5084662437438965
19,-0.6021214723587036
20,0.6476728320121765
21,-1.823340654373169
22,-1.8033056259155273
23,-1.5550557374954224
24,0.766189455986023
25,-0.2303159534931183
26,-2.561274528503418
0,1.0
1,0.5797492265701294
2,1000.3111669469736
3,672.3410683638627
4,2348.876953125
5,33.69140625
6,0.26854000000000006
7,-188.81649780273438
8,29.332433700561523
9,-1.709336280822754
10,1.96433424949646
11,-12.549145698547363
12,-1.0450996160507202
13,-15.846435546875
14,-1.1642208099365234
15,-10.80543041229248
16,6.426852226257324
17,-6.388576507568359
18,5.743998050689697
19,-6.65839147567749
20,4.694489002227783
21,-7.764832496643066
22,4.151867866516113
23,-3.847545623779297
24,6.310551643371582
25,-4.707158088684082
26,3.218189239501953
0,1.0
1,0.5493391752243042
2,960.8647537553401
3,655.0326996396678
4,2275.146484375
5,37.109375
6,0.24310000000000004
7,-208.83203125
8,40.495689392089844
9,-10.394704818725586
10,14.8193998336792
11,-23.346393585205078
12,12.203697204589844
13,-26.892269134521484
14,7.90517520904541
15,-22.874408721923828
16,15.36462116241455
17,-16.293682098388672
18,11.784838676452637
19,-17.57796287536621
20,13.210034370422363
21,-12.846508979797363
22,8.450875282287598
23,-11.646591186523438
24,9.789904594421387
25,-8.345564842224121
26,9.064302444458008
0,1.0
1,0.5173867344856262
2,950.7565402903056
3,694.005300449347
4,2455.322265625
5,46.630859375
6,0.21276
7,-242.36434936523438
8,36.070030212402344
9,9.171092987060547
10,-12.399553298950195
11,-5.964017391204834
12,-6.303317070007324
13,-11.885889053344727
14,-13.618609428405762
15,-6.701938629150391
16,-1.6192569732666016
17,-2.4878101348876953
18,-2.5197458267211914
19,-1.591202974319458
20,-3.457594633102417
21,-5.134222030639648
22,-2.6413702964782715
23,-2.1723475456237793
24,1.8129485845565796
25,-1.1139202117919922
26,-3.162113666534424
0,1.0
1,0.5068985223770142
2,1013.5603052974209
3,685.4949020501687
4,2341.064453125
5,31.005859375
6,0.23746
7,-160.6351776123047
8,26.733440399169922
9,-1.21565842628479
10,5.261911869049072
11,-13.85400104522705
12,1.9720691442489624
13,-15.846855163574219
14,0.7424123883247375
15,-13.245121955871582
16,6.553249359130859
17,-7.124967098236084
18,6.124210357666016
19,-9.287983894348145
20,6.519930362701416
21,-6.012219429016113
22,4.353476524353027
23,-10.65192985534668
24,8.259797096252441
25,-6.224068641662598
26,4.244091987609863
0,1.0
1,0.4707401394844055
2,700.1878934805742
3,576.8200428695906
4,2310.05859375
5,73.2421875
6,0.15092
7,-325.75311279296875
8,73.09490966796875
